date,strategy_return,benchmark_return,strategy_growth,benchmark_growth
2021-09-13,0.011821863552861711,-0.05682387918669594,4.827530944443128,5892.876432541623
2021-09-14,-0.017106054928814597,0.035324840616893984,4.744950934936932,6101.041353296207
2021-09-15,-0.006793016628175952,0.036186010410826655,4.712718404336026,6321.813699223468
2021-09-16,0.0057869434606874996,-0.005100770493219065,4.7399906392880595,6289.56757844284
2021-09-17,0.005452228155862093,-0.033370555960300585,4.765834149710108,6079.681211600321
2021-09-18,-0.0019490405174069415,0.023262873768080172,4.756545345853081,6221.1120681759485
2021-09-19,0.006231938831808048,-0.029196097329625203,4.786187845499159,6039.479874734977
2021-09-20,0.03645835656564391,-0.12441863759479718,4.9606843885605185,5288.056016939255
2021-09-21,0.016708975157632033,-0.041078933350081004,5.043572340773829,5070.828316267913
2021-09-22,-0.042905742092432766,0.14029256443523064,4.827174126696059,5782.227824567921
2021-09-23,-0.007117449258975383,0.01795922212266542,4.792816959785061,5886.072138433193
2021-09-24,0.023200126374052665,-0.061313212531421635,4.904010918939778,5525.178146434159
2021-09-25,-0.00395817450420356,-0.00631495651476327,4.884599987952095,5490.286886703107
2021-09-26,0.00663451679671051,-0.006776288935559727,4.9170069486173755,5453.083116419692
2021-09-27,0.01362028313014485,-0.024440402094940195,4.983977975410434,5319.807572397264
2021-09-28,0.015369595664388613,-0.036503916598354946,5.060579701692711,5125.613760455178
2021-09-29,-0.012071997127695267,0.035951317572731026,4.999488398069404,5309.886328512463
2021-09-30,-0.013858886957324068,0.03842830487279163,4.9302010535161065,5513.936259184407
2021-10-01,-0.031809537827974,0.08581809814338977,4.773373636604768,5987.13178223149
2021-10-02,-0.0006285696839465338,0.009148942904627555,4.770373238646649,6041.907709069608
2021-10-03,-0.00323425712126868,0.010275942418827311,4.754944625028447,6103.994004787876
2021-10-04,0.0027048815735672416,-0.009443292195488617,4.767806187128019,6046.352205841154
2021-10-05,-0.006936488192775414,0.02676672726744974,4.734734355805564,6208.193266297846
2021-10-06,0.0067162925339457336,-0.00813501942304391,4.766534216809677,6157.689493494502
2021-10-07,-0.002385609019095425,-0.002200185192159476,4.755163129792229,6144.1414362529995
2021-10-08,0.002801852105471092,-0.00460781189629379,4.768486393619296,6115.8303882505215
2021-10-09,0.010538011718480012,0.02225710068763056,4.8187367591146675,6251.951040990285
2021-10-10,-0.02452781096750034,-0.04376469127812329,4.700543694784957,5978.336333795403
2021-10-11,0.00114478819908993,0.003564166776075495,4.705924821736054,5999.644121532522
2021-10-12,-0.0033201568969110306,-0.0050659374930767335,4.690300412982822,5969.250299432133
2021-10-13,0.007400940379352861,0.0253282704485731,4.725013046700562,6120.441085391376
2021-10-14,0.0027062022884549617,0.01042676204750793,4.737799887820523,6184.257468214543
2021-10-15,0.013598916474012013,0.024626333025500057,4.802228832765578,6336.553052142231
2021-10-16,-0.00633245225677409,-0.003998167894441862,4.771818947955986,6311.218449167728
2021-10-17,0.0026685420815373284,-0.00534291713639905,4.784552747624084,6277.498131964112
2021-10-18,0.0026000498348914937,-0.003333869201141826,4.796992823205573,6256.569774281731
2021-10-19,0.007190226253353471,0.012171384823519538,4.831484286940134,6332.720892679716
2021-10-20,0.02094269108650878,0.04970206379356692,4.932668569850843,6647.470190474538
2021-10-21,-0.008301986441509502,-0.014856375841548275,4.891717622263481,6548.71287492936
2021-10-22,-0.007473461597186171,0.010212946913014043,4.855159558469215,6615.594531869585
2021-10-23,0.020841886102038555,0.023306346711412452,4.9563502409940545,6769.779871731463
2021-10-24,-0.0020813285435759554,-0.0034936559563264803,4.9460344477655145,6746.12858995957
2021-10-25,0.02160730462114959,0.02841079607152399,5.052904920745084,6937.791473601189
2021-10-26,-0.011962283395674489,-0.015781032128962723,4.992460640111733,6828.305963452245
2021-10-27,-0.012311332886824854,-0.08200623255039537,4.930996795246947,6268.342316688128
2021-10-28,0.04011692370905869,0.07956460085099662,5.128813217491481,6767.080471112831
2021-10-29,0.0007592314193981542,0.022290623162563063,5.1327071736304255,6917.922911805147
2021-10-30,-0.011613235343239835,-0.02020743546707556,5.0730998372751195,6778.129430998641
2021-10-31,0.001991121079755398,0.012725431977327816,5.083200993300822,6864.384056006337
2021-11-01,0.010944991654781366,0.00591555099534441,5.138836585752076,6904.990669941271
2021-11-02,0.015035995832234162,0.036901394656606176,5.216104111237976,7159.794455752957
2021-11-03,0.010461629591645238,0.03196444175726363,5.270673060361206,7388.653288627851
2021-11-04,-0.005940613472277057,-0.010501361699166555,5.239362028970857,7311.062367974233
2021-11-05,0.013311736524662655,-0.001138091349603021,5.3091070358578385,7302.741711136833
2021-11-06,0.009458230466201378,0.018056874141428158,5.359321793772714,7434.606399102189
2021-11-07,0.0046590490479074265,0.02617743384688409,5.38429113687342,7629.225316292308
2021-11-08,0.02246084658134223,0.043000711793713634,5.505226874048015,7957.287435327497
2021-11-09,-0.004374530442079416,-0.007790614721516898,5.481144091496938,7895.295274690494
2021-11-10,-0.013635071935505682,-0.03854389643439743,5.406408297520505,7590.979831303836
